pid,name,city,region,postal_code,tenant_type,longitude,latitude
73410d2c-6e98-43e0-90bf-51b38dbf919d,Sonic,Four Corners,OR,97317,Quick Serve Restaurants,-122.9828,44.926525
da2c33ce-166f-401e-aa44-58af290a3758,Chevron,Tulare,CA,93274,Convenience & Gas Stations,-119.332436,36.153084
bf2360cb-0a7f-4f2b-b476-65e96c465f0b,Verizon Wireless,McAllen,TX,78504,Electronics & Wireless,-98.22289,26.242327
98bca6aa-3f55-4e65-80f0-17a142e65212,Hunt Brothers Pizza,Yulee,FL,32097,Quick Serve Restaurants,-81.645836,30.621387
be7d82c3-4fa9-4d1a-9f15-db435f5fd4e7,U-Haul,Albuquerque,NM,87102,Automotive,-106.65018,35.107677
ff7f38e3-fa81-4c88-8cd8-ddf850271994,Enterprise Truck Rental,Jacksonville,NC,28540,Automotive,-77.41703,34.758976
4d14d33c-d095-4da1-872e-adb8ee50f416,Sephora,Athens-Clarke County unified government (balance),GA,30606,Specialty Retail,-83.40919,33.944366
9e2d297b-0c2f-4c44-b252-1536ec0c5494,Keller Williams,Flowood,MS,39232,Services,-90.10455,32.33122
e65840fb-007d-4496-b596-1e481483e617,LearningRX,Flower Mound,TX,75028,Other,-97.05917,33.070286
622c0252-c650-4698-afc5-b8b978a165a7,Cheddar's Scratch Kitchen,Smyrna,TN,37086,Restaurants & Bars,-86.56834,35.97747
4ea0472f-84c4-4e4b-8ef0-e4b6c52b0d90,American Job Centers,Mansfield,OH,44902,Services,-82.50887,40.75863
1bc467b0-f6f8-4971-984b-fa458dc08a76,State Farm,Richton,MS,39476,Services,-88.93591,31.351183
c05b8b53-832b-4c4a-a8c9-234e3daa76df,H&R Block,Darlington,SC,29532,Services,-79.87193,34.30256
639f23b9-4b33-4eac-ae21-4a71efedab0c,Hardee's,Elwood,IN,46036,Quick Serve Restaurants,-85.823685,40.277378
ed8223bc-d3f3-4f0a-9d96-b74a22914a18,Red Bluff Shopping Center,Red Bluff,CA,96080,unbranded,-122.23063,40.16226
c1b211ca-eab6-48a7-86bf-500ab31e9481,Subway,Platteville,WI,53818,Quick Serve Restaurants,-90.43791,42.736115
c179f615-f4bf-401c-afb1-3e768ef7d548,Grand Hyatt,Atlanta,GA,30326,Services,-84.37067,33.84542
7728dbea-1925-487f-add4-e022fe621ca8,T Mobile Store,South Valley Stream,NY,11581,Electronics & Wireless,-73.71969,40.663063
0dbf42a0-dc54-4d10-9543-e69650e33d00,PNC Financial Services,Houston,TX,77429,Services,-95.62077,29.99534
e49135ce-e289-4e61-8682-39b1ac0384b5,AMC Entertainment,Rock Hill,SC,29732,Leisure & Recreation,-80.99751,34.961697
7ebdbe04-456f-466a-8351-e3201cbbdc43,Exxon Mobil,Tunica Resorts,MS,38664,Convenience & Gas Stations,-90.39553,34.816566
3f7e3962-7153-4210-847a-0e4b29cb887c,Fred's Pharmacy,Milan,TN,38358,General Merchandise,-88.75132,35.91005
49d41e0f-877a-4b48-9b75-bd4683bd9d2d,The Salvation Army,New Albany,MS,38652,General Merchandise,-89.00261,34.477398
0559270f-16ca-4792-b8a4-6d864896ceec,Charlotte Tilbury,Manhasset,NY,11030,Specialty Retail,-73.67487,40.795353
0ad5079a-742c-462e-b245-37985955807e,Hooters,Lafayette,LA,70506,Restaurants & Bars,-92.07423,30.185383
7909f468-59a4-4472-a524-907ae7283c2c,7-Eleven,Northglenn,CO,80234,Convenience & Gas Stations,-104.99594,39.90093
495097ea-e645-4627-b4f8-d585418ec2be,NYX Cosmetics,Glendale,CA,91204,Specialty Retail,-118.25933,34.14503
ac6affbc-45fa-46d7-b72d-56f256812950,At The Beach,Wichita,KS,67214,Services,-97.299866,37.693493
bbd51828-7b2f-4e7e-a5fe-22edb7711c5c,Progressive,Savannah,GA,31406,Services,-81.11316,31.998684
b290ec2f-b1b5-4534-9f83-c23eb185baf8,Kung Fu Tea,Tukwila,WA,98188,Quick Serve Restaurants,-122.25678,47.45824
a3374bb7-b5ef-41fd-a8aa-986d49caca86,7-Eleven,Oklahoma City,OK,73129,Convenience & Gas Stations,-97.49413,35.449417
a9a0af13-1977-446d-bc48-197b59a4355d,Enterprise Rent-A-Car,Aloha,OR,97007,Automotive,-122.87886,45.49425
7a28f9a0-c06d-4636-8c6c-6189b239013c,The Cash Store,Irving,TX,75062,Services,-97.006966,32.837692
df0fec60-7bcc-42eb-8ab4-6ac29746bc4c,Supercuts,Shrewsbury,MO,63119,Services,-90.329285,38.578987
fa5e7cba-eaf9-4865-ab49-188c51e6dd67,Great Clips,Waverly,MI,48917,Services,-84.639694,42.740433
b7337a6f-ae19-4ea2-9b9d-0103b99f18f8,Sherwin-Williams Industrial Wood,Victoria,TX,77901,Other,-96.998314,28.835117
8cc251c2-c51b-47fc-8b90-67fd645d7e79,The North Face,Victor,NY,14564,Apparel & Accessories,-77.43821,43.02624
503caadf-9ccc-42f5-9f93-afe8ec606c91,Starbucks,Coachella,CA,92236,Quick Serve Restaurants,-116.215546,33.700016
7058f1d2-2444-4dd7-8a33-103f0be6f1db,Allen Tire Co.,Santa Ana,CA,92705,Automotive,-117.83532,33.768734
15b50663-d703-4a8d-9ac0-7c764dae471c,Best Western Clare Hotel,Clare,MI,48617,Services,-84.771255,43.841488
cf0cae26-4ed9-4910-9242-9f29a0fff213,City Market Plaza,Niagara Falls,NY,14301,unbranded,-79.040184,43.097477
b46f6563-4a8a-466f-9ea1-7daca0954228,Valero Energy,South Royalton,VT,05068,Convenience & Gas Stations,-72.51851,43.823784
14af0948-791a-48b3-81a7-22608518fa72,Wilsons,Albertville,MN,55301,Apparel & Accessories,-93.6672,45.246716
a63b13be-f704-4ec2-aca5-9018a1503378,Russell Cellular,Clarksville,VA,23927,Electronics & Wireless,-78.55869,36.62322
704fd550-582a-45e5-888a-516d9865b05f,Domino's Pizza,South Fulton,GA,30296,Quick Serve Restaurants,-84.46415,33.552288
c9970179-50eb-433b-b9c7-8c92f6d53f19,Tractor Supply Co.,Fort Payne,AL,35967,Furniture & Home,-85.733345,34.430893
383c5629-734a-40ba-837f-03d0692addc0,Pelican's SnoBalls,Bellefonte,PA,16823,"Food, Groceries & Supermarkets",-77.78165,40.908455
70e9323b-cb20-4570-a56b-5bf8f80b0323,Edward Jones,Ludington,MI,49431,Services,-86.375244,43.953457
baf4034a-b0d4-4ed3-92a6-20f1a954a50c,RBC Capital Markets,Albany,NY,12206,Services,-73.80595,42.683586
aa9bcf1c-9a5e-4cb6-b296-f751374dc7a2,Greyhound,Kerrville,TX,78028,Other,-99.14314,30.053862
c5b0adda-a0c9-4365-bf2d-0d9c22a15b7b,Chick-fil-A,Trussville,AL,35235,Quick Serve Restaurants,-86.62614,33.641727
39c5151a-70d2-41a5-99c4-dd7a67761041,ampm,Redding,CA,96003,Convenience & Gas Stations,-122.38038,40.60994
6449ec68-bae9-4985-a238-065bd988f500,Rita's Italian Ice,Baltimore,MD,21201,Quick Serve Restaurants,-76.621826,39.289143
f307f435-c6aa-45c2-91a3-897beda96dc0,Casey's General Stores,Eagle,NE,68347,Convenience & Gas Stations,-96.42731,40.813454
14012b05-d289-49fa-ab59-aa4d1e7cd545,State Farm,Atlanta,GA,30331,Services,-84.51041,33.693165
2f9d9332-4fb7-4494-aed6-0eaa656c3506,Randstad,Disputanta,VA,23842,Services,-77.27729,37.15317
6a9501d4-3f59-4240-887b-deb1864764fe,Family Dollar Stores,Rockford,IL,61101,General Merchandise,-89.11695,42.287846
5d7a4c28-7832-4b25-be3a-d2c49d825b8b,SpringHill Suites by Marriott,Lexington-Fayette,KY,40504,Services,-84.51558,38.04103
6c7f9b8b-bb0c-4396-93fe-e8a4a791caa2,ALDI,Alexandria,VA,22304,"Food, Groceries & Supermarkets",-77.10938,38.829296
eb252386-0c51-4325-a77b-7529a11f3e13,BMW Motorrad,Hurst,TX,76053,Automotive,-97.20688,32.820763
528958cc-0230-4c6e-8bc1-bead8e928eb6,Courtyard Albany Troy Waterfront,Troy,NY,12180,Services,-73.68675,42.738564
e446b359-e370-4fed-b4f4-fe936b38633c,CVS Pharmacy,Greencastle,IN,46135,General Merchandise,-86.84052,39.645786
5b3cdd7c-fae8-4188-837d-aef476dd8868,Sierra,Evansville,IN,47715,Sporting Goods,-87.470345,37.975365
9d843750-3dcb-4106-bb4a-d29f7d2c21be,Dry Goods,West Des Moines,IA,50266,Apparel & Accessories,-93.80389,41.56984
af583581-92db-4099-99fd-63904bc0677f,ConocoPhillips,Everman,TX,76140,Convenience & Gas Stations,-97.293365,32.630844
973b9f62-49e7-424c-8228-8a01cb72532d,Board & Brew,Chula Vista,CA,91915,Quick Serve Restaurants,-116.9677,32.620388
4c90d5b5-72f4-46d2-95f4-5f6e8f7dda85,Hunt Brothers Pizza,Zavalla,TX,75980,Quick Serve Restaurants,-94.415215,31.156403
4e05bd52-e074-4ed2-834b-97c7ee72430f,State Farm,Mount Prospect,IL,60056,Services,-87.94501,42.065983
8378d180-af04-4f35-a434-5d88ef2df90e,Burger King,San Jose,CA,95123,Quick Serve Restaurants,-121.86362,37.249966
428f6564-1e7c-42b0-bc0e-ab3091cd28fe,Marathon,Burkesville,KY,42717,Convenience & Gas Stations,-85.36825,36.793427
a97ba2ad-7926-490f-ab8b-ade4a8fc9a96,Wetzel's Pretzels,Rancho Cucamonga,CA,91739,Quick Serve Restaurants,-117.532166,34.111954
95d2599b-6155-4ff4-8da9-67cda3ba886b,Comfort Inn,Watford City,ND,58854,Services,-103.2914,47.798008
741ed832-c274-4046-ae14-79be1f7183a1,Chicken Salad Chick,Valdosta,GA,31605,Quick Serve Restaurants,-83.29108,30.884298
505bd028-91e3-4b8f-a13d-60b14c0db008,Sweet & Sassy,Des Peres,MO,63131,Services,-90.44724,38.601795
66aa1efd-3753-4e17-a9bb-88b4cdc14963,Sally Beauty Supply,North Las Vegas,NV,89032,Specialty Retail,-115.16984,36.23878
02ed59d3-6710-4849-bd96-7153eb50856d,Simple Simon’s Pizza,Claremore,OK,74017,Quick Serve Restaurants,-95.59656,36.321514
1e6b502c-f074-43eb-93e8-6b4f90c5b79d,Dunkin',Malden,MA,02148,Quick Serve Restaurants,-71.04674,42.43309
bf6e3fe0-d525-4b4a-8e35-ccba4bee67c7,Farmers Insurance Group,Roseville,CA,95661,Services,-121.27096,38.734505
cc90d7cf-4f95-4814-b121-594cb9812ff5,Iron Mountain,Dallas,TX,75212,Services,-96.857056,32.771603
55e8cdf8-5545-4796-a94d-306ecb3e13cc,Classic Cleaners,Carmel,IN,46033,Services,-86.071205,39.978973
5256f3b4-f7e1-41b5-a6ad-38a27b9b376d,First American Financial,Benicia,CA,94510,Services,-122.160904,38.04619
df4c75de-1d30-4883-a11c-ecf80c5b32b7,Adecco,Auburn Hills,MI,48326,Services,-83.23971,42.669685
edd43c6d-73e8-4848-b665-4990d914384f,Buddy's Pizza,Walker,MI,49544,Restaurants & Bars,-85.69008,43.028713
3a9ee1ad-ec84-421c-969f-62f6d12e8cbc,TitleMax,Memphis,TN,38115,Services,-89.85212,35.05006
eea61192-7905-47a3-8dd1-8f7649c630db,CVS Pharmacy,North Little Rock,AR,72116,General Merchandise,-92.23776,34.79774
22849077-6e5f-454b-8ac2-ee53166cfd26,American Lubefast (ALF),Montgomery,AL,36117,Automotive,-86.19492,32.341347
fdb40523-d5fb-422f-a0d3-3d077230616b,Subway,Innsbrook,VA,23060,Quick Serve Restaurants,-77.56231,37.639828
460c9f8d-dfa8-40c5-a150-ef5baa7d29d2,Petco,Victorville,CA,92395,Specialty Retail,-117.28869,34.47211
91b6b1c0-3341-4e64-8dc8-a2b342321ef5,Americas Best Value Inn,West Frankfort,IL,62896,Services,-88.95117,37.899868
75a2a4b3-67ce-4cca-a379-8c53875db9fc,Starbucks,Murrysville,PA,15668,Quick Serve Restaurants,-79.66196,40.424545
dfa15d20-9d0a-4064-8689-466a31715b06,Krispy Krunchy Chicken,Trenton,NJ,08611,Quick Serve Restaurants,-74.744484,40.204365
0b1d14a4-ec92-4f8d-bbe5-dc2a21423226,Church's Chicken,Bremerton,WA,98310,Quick Serve Restaurants,-122.628845,47.601013
5305ba60-39e6-4d86-aab5-ec14ceee0f5c,Raymond James Financial,Somers,NY,10589,Services,-73.684296,41.329487
89e0bb1c-1f6a-4487-950f-c51659f02c5f,ampm,West Sacramento,CA,95691,Convenience & Gas Stations,-121.548,38.577385
674b9d89-24b6-445c-8983-a76f0d3a4eda,Macy's Backstage,Milford city (balance),CT,06460,General Merchandise,-73.03635,41.236694
22f0f9ba-8765-43d2-937c-1fabc1b3ce53,Qdoba Mexican Grill,Brighton,MI,48116,Quick Serve Restaurants,-83.78396,42.53744
5e1d5db9-8ee5-4876-8a98-1667b9bf6415,Sun Tan City,West Des Moines,IA,50265,Services,-93.76964,41.55991
e002a22a-ef23-4f83-9f1f-51c2756f1870,Dunkin',North Charleston,SC,29418,Quick Serve Restaurants,-80.052765,32.86669
29f0be4f-cd6f-4047-b81e-811ca60ede69,ProSource Wholesale Flooring,Riviera Beach,FL,33404,Furniture & Home,-80.095825,26.786362
0c40aed1-f733-4dfe-b960-e03c92c9ed96,76,Vista,CA,92083,Convenience & Gas Stations,-117.23524,33.192276
cc8ca82c-d7bc-4689-824d-2177c9bcb6df,Southshore Village,Ruskin,FL,33572,unbranded,-82.43005,27.736626
a8ab5e45-d69c-4d48-ad34-c6a1215dd5e6,CARSTAR Auto Body Repair Experts,Oakland,CA,94606,Automotive,-122.252914,37.791454
7c3f51e2-d597-4af4-9608-2d35b8e74374,Pape Machinery,Sparks,NV,89431,Other,-119.724266,39.516075
61188ef7-63cb-452b-b339-580aca0aff7b,Bojangles',Lawrenceville,GA,30044,Restaurants & Bars,-84.03169,33.93821
002a469e-5e52-4868-af67-adc35d14017d,Converse,Orlando,FL,32821,Footwear,-81.491035,28.387491
57b9a1f3-2612-40cb-93ec-22fd215cbf91,Blaze Pizza,Arroyo Grande,CA,93420,Restaurants & Bars,-120.59674,35.12871
05c488b5-258b-4531-97e2-185bab61e965,Bobby's Burger Palace,St. James,NY,11755,Restaurants & Bars,-73.13034,40.86322
72222509-b75e-406f-a4e3-66bf821fc3c1,Performance Foodservice,Clanton,AL,35046,"Food, Groceries & Supermarkets",-86.582695,32.814358
ea40aac5-11ef-44cd-9832-3af36f29d09c,Sephora,Providence,RI,02903,Specialty Retail,-71.416504,41.827797
7e635baf-c9ba-4259-8ee6-75881e374ead,Greyhound,Meridian,MS,39301,Other,-88.69651,32.363834
e73bfc91-785c-4bc8-9c62-ad0be398ec44,Waffle House,Shreveport,LA,71106,Restaurants & Bars,-93.759125,32.397854
4aafb535-efcc-4d37-8c53-5411349f99b7,Melrose Family Fashions,San Antonio,TX,78227,Apparel & Accessories,-98.65141,29.41518
ccce91cc-0c0a-4b2c-8b03-250e3ba47a05,State Farm,Beacon,NY,12508,Services,-73.97778,41.51202
60e162da-f9f6-4821-b4cb-175c6fe9490f,I Love Juice Bar,Belmont,NC,28012,Quick Serve Restaurants,-81.04529,35.252605
df911535-fca1-4127-a53b-a3e53d3b3280,TGI Fridays,Mishawaka,IN,46545,Restaurants & Bars,-86.18683,41.70337
48375408-152b-49d7-b4d4-534e7ad6b07e,Shell Oil,Los Angeles,CA,90021,Convenience & Gas Stations,-118.2297,34.025932
5d8aff0d-6722-46ec-8075-339bdfb63137,Fuzzy's Taco,Wichita,KS,67206,Quick Serve Restaurants,-97.2437,37.690617
19bc8551-ecdc-44e8-93c6-d8f9e91d08e7,Goodwill Industries,San Antonio,TX,78218,General Merchandise,-98.39643,29.494776
067e9b31-663c-4a0f-b690-564afc2e6773,Edward Jones,Hillsboro,IL,62049,Services,-89.493256,39.1577
bcefcc18-383f-4722-97de-99bd2a88ae41,State Farm,El Paso,TX,79925,Services,-106.364296,31.76554
8e25bd29-313b-44d7-b546-73f18a8209c9,Panda Express,Boise City,ID,83702,Quick Serve Restaurants,-116.20317,43.61293
11a53c19-650d-4064-b3bd-3f839cfd083f,Sephora,Abilene,TX,79606,Specialty Retail,-99.760895,32.39953
5f709526-31c6-4af9-a00f-5e9bf64b482a,Dollar Tree,Chicago,IL,60639,General Merchandise,-87.73828,41.93134
bfd8d2e8-6a8f-43bc-a334-7d60c9532bb6,Hibbett Sports,Rome,GA,30161,Sporting Goods,-85.164375,34.248814
f23d3cee-c98b-4d73-9793-017f4f023a1f,Best Western Inn & Suites San Diego Zoo Seaworld Area,San Diego,CA,92108,Services,-117.1886,32.760597
53757195-1816-40f4-bab6-4b31019e4f35,Crash Champions,Seattle,WA,98126,Automotive,-122.38041,47.562733
a7f07f50-8497-4d0c-a7e2-1e6375f5ba2f,7-Eleven,Kokomo,IN,46901,Convenience & Gas Stations,-86.1465,40.49061
f4d01829-5939-477d-b590-6e84f0d004ae,Culver's,Marshalltown,IA,50158,Quick Serve Restaurants,-92.91457,42.006306
e73328e9-6585-4577-95fd-c20037ef297e,Subway,Jurupa Valley,CA,92509,Quick Serve Restaurants,-117.45828,33.976887
95d828b2-fa7b-42b4-aed7-fb5e20254772,Rite Aid,Franklin,NH,03235,General Merchandise,-71.62163,43.446583
2d9212b3-f2bb-4c8b-8dcc-c0b711412520,Cricket Wireless,Stonecrest,GA,30035,Electronics & Wireless,-84.16774,33.722507
08cf3544-00c9-4305-a57e-db6235645c62,Sun Loan,Victoria,TX,77901,Services,-97.000656,28.828548
6dc1a513-e880-449d-8717-f219b1afcb04,Walgreens,Edmond,OK,73034,General Merchandise,-97.46152,35.652332
8ba11ef7-bcea-4307-8481-c52c61aa2f28,The Big Apple Food Stores,Lewiston,ME,04240,Convenience & Gas Stations,-70.18851,44.077766
573bc0e4-6d8e-4617-9c10-978e3da70395,Subway,Eagle Pass,TX,78852,Quick Serve Restaurants,-100.48589,28.69585
2d587e01-7982-4386-9f2c-7455fd3e7d97,A&W Restaurants,American Fork,UT,84003,Quick Serve Restaurants,-111.78699,40.37459
e114830b-a68a-4304-9139-9f93c433b738,Farmers Insurance Group,Chattanooga,TN,37421,Services,-85.149376,35.053238
0e058422-e5ee-40db-8f78-e7a94101b30d,Big O Tires,Lakewood,CO,80215,Automotive,-105.09843,39.740574
9ed7c623-cd44-4e6a-9bea-0ee184019689,Union Bank,Stockton,CA,95202,Services,-121.2899,37.951996
93ee9ee9-09b8-4fbf-849f-30b2a4c1e735,Dairy Queen,Youngwood,PA,15697,Quick Serve Restaurants,-79.576096,40.244324
49111c6d-1f87-4f75-a68c-34bb8d70988a,Ross Stores,Tucson,AZ,85705,General Merchandise,-110.98012,32.287422
e7587604-fcbb-4307-8ac2-d6c87f691eea,NAPA Auto Parts,Glenwood,MN,56334,Automotive,-95.39138,45.650448
7316162c-f94e-4b16-af57-57378ac540ba,Lewis Drug,Sioux Falls,SD,57103,General Merchandise,-96.67254,43.52809
cd419964-1eb8-48f5-a322-d006e6e7df58,Valero Energy,Athens-Clarke County unified government (balance),GA,30601,Convenience & Gas Stations,-83.33066,34.02529
a00a982f-d9fe-4023-81dc-d2300b55d2bd,Farmers Insurance Group,Mishawaka,IN,46545,Services,-86.18106,41.6681
6e59add6-a267-4e4e-acec-fbec3aab2129,Mandee,Elizabeth,NJ,07201,Apparel & Accessories,-74.172455,40.660522
14cb8446-8ca4-44f9-81f5-8571d3a60c76,Herc Rentals,Guntersville,AL,35976,Services,-86.282555,34.406006
0c26c76b-00fb-46c3-b83e-bdb4375f4545,Long John Silver's,Saginaw,MI,48604,Quick Serve Restaurants,-83.97593,43.4778
d3e44956-5a41-4964-bb7e-0ef55677be35,Rebel Convenience Store,Verona,VA,24482,Convenience & Gas Stations,-79.018845,38.19315
983cb37d-9d91-4f49-94bb-573838cc3069,TitleMax,Dallas,TX,75237,Services,-96.88656,32.66247
759a115a-7aaa-478f-8db2-d41571559ad1,Budget Host,Charleston,WV,25306,Services,-81.56148,38.31586
cfe7448d-032f-4afa-80f2-06095948bda6,Advance America,Loris,SC,29569,Services,-78.882195,34.065712
510e44a8-ddff-42bd-8457-00b38e411aaa,GameStop,Cleveland Heights,OH,44118,Specialty Retail,-81.55304,41.51636
951882f1-bf15-4f4d-b1df-180159681f46,Round Table Pizza,Glendale,CA,91205,Restaurants & Bars,-118.25119,34.146
27f867fb-913c-4f7f-9b08-5f40fde213dc,Storage Rentals of America (SROA),Radcliff,KY,40160,Services,-85.918205,37.803352
1f652a2d-0328-4d46-a247-cb3d7d29b157,Starbucks,Urban Honolulu,HI,96813,Quick Serve Restaurants,-157.85533,21.316137
25404843-12b5-4a7e-80e7-8d62946a0968,Hallmark Cards,Glendale,AZ,85308,Specialty Retail,-112.22651,33.641895
19216bed-af5d-4a91-bb9c-38f4be88369a,Coldwell Banker,Del Mar,CA,92014,Services,-117.26391,32.956757
7d50e261-41d7-4153-86f4-a61b1a3e3307,Arby's,Plano,IL,60545,Quick Serve Restaurants,-88.56045,41.65552
4db60a39-2ec8-49f8-af37-9288cef41001,Anheuser-Busch Brewery,Fairfield,CA,94534,"Food, Groceries & Supermarkets",-122.09264,38.236076
35ce9e61-856c-465e-b540-f674e8ffae92,CVS Pharmacy,West Bridgewater,MA,02379,General Merchandise,-71.008316,42.018707
9e60533f-946f-4af7-8fd7-89c9ba2fa72a,Anytime Fitness,Cedar Rapids,IA,52404,Leisure & Recreation,-91.713425,41.964245
b15c80e8-f6a4-42f5-a138-98eacf9bcf66,Corner Bakery Cafe,Fountain Valley,CA,92708,Quick Serve Restaurants,-117.95455,33.696033
ef3a1afc-0710-45b1-ab20-08a58d4384e2,Fas Mart,Charlottesville,VA,22903,Convenience & Gas Stations,-78.501114,38.054424
0090e950-2a6b-4769-b170-21123984db19,Freddy's Frozen Custard,Papillion,NE,68046,Quick Serve Restaurants,-96.0255,41.135105
3a8c639c-c6a0-45d1-855b-8c7a5b5dd1e0,Roti Mediterranean Grill,Minneapolis,MN,55402,Quick Serve Restaurants,-93.271515,44.97591
a571686a-75b0-4fcd-9281-54f199ce1044,Michaels Stores,Wichita,KS,67205,Specialty Retail,-97.46532,37.73039
6a8db96f-2ea7-4a63-83fe-1d2241330229,Finish Line,Indianapolis city (balance),IN,46229,Footwear,-85.9863,39.779953
50b46fab-28e2-44b5-a0ff-f09ed3b4ce1f,Crash Champions,Dallas,TX,75238,Automotive,-96.697556,32.883217
90929fac-9a46-40cf-abe8-90e12da84bc2,Möge Tee,University,FL,33612,Quick Serve Restaurants,-82.428375,28.05765
59ed8ecb-cc8f-40b2-9a97-2db8892d40b1,Round Table Pizza,Fairfield,CA,94534,Restaurants & Bars,-122.05403,38.271893
bf0bcf9d-a7da-4924-b471-a79546b5cb83,Lucky Supermarkets,Hayward,CA,94544,"Food, Groceries & Supermarkets",-122.090096,37.64771
a4ead5b1-30cf-4a43-956c-3644c5d2fb4e,Burger King,San Bruno,CA,94066,Quick Serve Restaurants,-122.42009,37.63821
f4f83e2e-eff6-4566-9556-0cfa98f437da,Starbucks,New York,NY,10003,Quick Serve Restaurants,-73.9832,40.730843
c30fd7d7-950e-47d3-a7b5-803cf49893e9,Boost Mobile,Savannah,GA,31406,Electronics & Wireless,-81.10513,31.99344
58dc5b91-5f74-451d-bebd-72b64d7f5072,Qdoba Mexican Grill,Barboursville,WV,25504,Quick Serve Restaurants,-82.26658,38.420563
8ec7eb7c-2404-47a2-a6d5-a892b6005328,United States Postal Service (USPS),Columbus,OH,43212,Services,-83.04488,39.98614
d0637937-889f-4a0f-a468-c0ded09ce71c,Valero Energy,Benbrook,TX,76126,Convenience & Gas Stations,-97.46859,32.673637
993dc0d6-d728-45a0-8144-db30a8cb7f49,Rent-A-Center,Huntsville,AL,35810,Services,-86.59522,34.765106
ad87ead7-8f0f-4501-a780-14cca6d06f05,Starbucks,Bullhead City,AZ,86442,Quick Serve Restaurants,-114.581535,35.122826
de8a0acb-dde3-4e0b-9688-a36759227813,Re Max Advantage,Portage,MI,49002,Services,-85.58871,42.213257
a59b0217-6fd9-4e9e-97a4-b581988e5f60,KFC,San Diego,CA,92113,Quick Serve Restaurants,-117.128685,32.689938
b860e981-10ed-46c1-bbf1-62fd193973af,Storage King USA,Gulfport,MS,39503,Services,-89.07403,30.449102
e7edc31c-8881-4f23-8739-806903ac183f,Kroger Pharmacy,Athens,OH,45701,General Merchandise,-82.069115,39.33565
3aaf80ef-aedb-4d70-bbb1-e9ec89a991c1,McDonald's,Philadelphia,PA,19152,Quick Serve Restaurants,-75.060524,40.056362
71fa3674-bc3c-4ed7-a250-f4d149dfcc07,Enterprise Truck Rental,Rockdale,IL,60436,Automotive,-88.125404,41.509174
122bf7fb-3917-4afb-8e81-dd23039d2f1f,Deka Lash,Scottsdale,AZ,85254,Services,-111.92265,33.635983
9df55d28-4bc5-40ac-aebf-f9be2f13244f,ZIPS Car Wash,Miramar,FL,33025,Automotive,-80.27864,25.992735
42a6d845-e050-482b-988a-842dda4a34ea,Advance Auto Parts,North Brunswick,NJ,08902,Automotive,-74.4707,40.45934
a90e6a10-ca31-41c2-8f30-b3a979d37f18,Barcelona Wine Bar & Restaurant,Nashville-Davidson metropolitan government (balance),TN,37212,Restaurants & Bars,-86.79157,36.14291
6a3bf074-01c0-4986-8c66-ba6ba0748710,Husqvarna Motorcycles,Shelby Township,MI,48317,Automotive,-83.03301,42.66271
6e9e0a75-3bf5-4fd3-9350-504d7af3dfc6,Coach Outlet,Blackwood,NJ,08012,Apparel & Accessories,-75.05263,39.783012
7d0c0fd0-9c8e-4f8c-b9ca-8b59857d71fe,DAISO,National City,CA,91950,General Merchandise,-117.0916,32.67487
fcf1db05-df79-48ab-a8a5-e03cc67b1437,Mattress Firm,Wichita,KS,67226,Furniture & Home,-97.207466,37.728867
25942b0b-aaec-44db-96fd-3fa23c1d7606,Truist,Chilhowie,VA,24319,Services,-81.67508,36.803413
b4bc1e3e-eb88-462e-8ef7-bbb4fb7aada9,Crumbl Cookies,Sherman,TX,75092,Quick Serve Restaurants,-96.60938,33.682064
a3ef58a6-ed24-4988-9b84-f211d9f0cece,Days Inn,Richland,WA,99352,Services,-119.27608,46.27335
b684016c-50ed-464e-a43c-2fe1f1de96a6,Shops To Victoria Gardens,Rancho Cucamonga,CA,91739,unbranded,-117.53399,34.108013
6f5e91a1-eaba-4ab5-be6c-f906deea38e3,CMG Financial,Pittsboro,NC,27312,Services,-79.164444,35.75688
2402e351-3151-4af3-bf9e-9f74be89377c,Alta Convenience,Fort Collins,CO,80524,Convenience & Gas Stations,-105.07212,40.58728
e293eef5-39a6-4907-b15c-ebc75b340d2b,Boost Mobile,Louisville,KY,40215,Electronics & Wireless,-85.79826,38.196926
031a265a-9537-4d9c-97a6-1be8724931b2,Sunoco,Piqua,OH,45356,Convenience & Gas Stations,-84.226234,40.165012
553e3892-de71-4add-84a8-a8f985d22e12,Dairy Queen,Snyder,TX,79549,Quick Serve Restaurants,-100.91958,32.698406
49e41d68-0db7-4b12-988a-a0301d02fb9e,Kriser's,Denver,CO,80202,Specialty Retail,-104.99941,39.756805
e2c18bed-430f-4c8a-b506-2aa21cfbc221,Hunt Brothers Pizza,Monroe,NC,28110,Quick Serve Restaurants,-80.522316,34.986763
72d47bb6-9ec7-49f7-8037-397e8f908c58,Dollar General,Fort Worth,TX,76114,General Merchandise,-97.385704,32.78277
dc6da55e-98ff-4b4e-a2fa-bfd68e63af79,Stripes Convenience Stores,Wichita Falls,TX,76308,Convenience & Gas Stations,-98.5365,33.870342
40f324ac-a6e2-4025-9f2c-8ec6360597f6,Sinclair Oil,Fruitland,ID,83619,Convenience & Gas Stations,-116.91543,44.009136
68bcba39-6b5e-478a-9e37-33dd8d0d4994,Mutual of Omaha,Corpus Christi,TX,78401,Services,-97.39192,27.79629
93903568-87f1-4741-b2f8-b37a86c6e833,AutoZone,Lake Ridge,VA,22192,Automotive,-77.31508,38.684975
